x,y,z,xt,yt,zt
-0.103332, -0.286347, -1.280285, , , 
-0.257173, -0.068262, -1.014227, , , 
-0.069269, -0.235140, -1.008892, , , 
-0.248971, -0.171019, -1.431763, , , 
-0.278004, -0.165010, -0.954102, , , 
-0.051355, -0.162947, -0.985201, , , 
-0.068698, -0.220936, -0.987049, , , 
-0.225555, -0.162706, -1.001235, , , 
-0.271292, -0.116781, -0.996824, , , 
-0.211718, -0.192852, -1.004015, , , 
-0.379358, -0.298376, -1.913313, , , 
-0.048562, -0.155803, -0.939724, , , 
-0.206548, -0.201692, -1.013161, , , 
-0.285205, -0.150531, -1.011713, , , 
-0.230728, -0.125686, -0.978938, , , 
-0.038190, -0.104511, -0.892269, , , 
-0.087021, -0.245249, -1.202555, , , 
-0.058218, -0.176394, -1.004807, , , 
-0.292650, -0.175812, -0.997323, , , 
-0.036631, -0.123992, -0.888164, , , 
-0.053193, -0.106176, -0.961104, , , 
-0.249502, -0.174508, -1.086789, , , 
-0.036476, -0.114496, -0.897584, , , 
-0.219657, -0.144468, -0.987313, , , 
-0.236219, -0.048495, -1.008137, , , 
-0.215456, -0.128753, -0.971237, , , 
-0.279806, -0.205876, -1.024211, , , 
-0.025856, -0.093890, -0.871469, , , 
-0.038254, -0.105248, -0.892590, , , 
-0.262692, -0.129237, -1.022946, , , 
-0.265921, -0.143089, -1.035768, , , 
-0.226022, -0.166911, -0.994651, , , 
-0.305217, -0.067476, -1.036629, , , 
-0.077226, -0.188784, -1.090657, , , 
-0.242823, -0.095593, -0.985191, , , 
-0.068629, -0.158958, -1.036857, , , 
-0.229201, -0.179210, -1.032606, , , 
-0.034339, -0.151926, -0.910295, , , 
-0.068324, -0.182650, -1.049416, , , 
-0.055844, -0.169034, -1.004519, , , 
-0.221777, -0.132479, -0.990294, , , 
-0.234210, -0.086234, -1.016690, , , 
-0.230702, -0.045285, -1.002590, , , 
-0.061390, -0.223483, -0.993130, , , 
-0.036949, -0.117956, -0.895161, , , 
-0.069051, -0.220992, -0.990174, , , 
-0.132496, -0.145935, -1.280308, , , 
-0.275092, -0.104824, -0.985971, , , 
-0.305933, -0.180848, -1.063995, , , 
-0.134554, -0.259379, -1.261913, , , 
-0.290267, -0.167055, -1.068714, , , 
-0.121903, -0.081292, -0.869437, , , 
-0.204044, -0.043390, -0.921041, , , 
-0.134898, -0.262247, -1.269567, , , 
-0.228899, -0.165269, -1.009999, , , 
-0.053076, -0.080987, -0.886763, , , 
-0.268450, -0.143889, -1.041923, , , 
-0.239122, -0.158597, -0.998715, , , 
-0.046943, -0.098843, -0.901082, , , 
-0.263119, -0.133596, -1.030234, , , 
-0.149713, -0.215794, -1.298172, , , 
-0.079682, -0.119128, -1.033530, , , 
-0.243338, -0.082430, -1.007684, , , 
-0.093500, -0.180132, -1.147366, , , 
-0.275080, -0.180286, -1.001464, , , 
-0.068922, -0.221164, -0.984089, , , 
-0.232135, -0.125743, -0.929614, , , 
-0.257049, -0.160498, -0.996437, , , 
-0.237680, -0.157906, -0.995330, , , 
-0.058972, -0.180735, -1.020283, , , 
-0.061236, -0.188014, -1.042787, , , 
-0.052950, -0.080812, -0.871385, , , 
-0.224275, -0.174472, -1.013196, , , 
-0.067909, -0.130656, -0.999698, , , 
-0.029961, -0.063582, -0.829980, , , 
-0.304417, -0.176911, -1.096809, , , 
-0.268761, -0.149954, -1.004408, , , 
-0.246498, -0.096980, -0.993759, , , 
-0.275118, -0.159559, -0.993481, , , 
-0.293643, -0.144276, -1.438190, , , 
-0.046583, -0.133569, -0.925250, , , 
-0.038781, -0.141463, -0.898943, , , 
-0.226409, -0.152543, -1.001813, , , 
-0.231903, -0.178390, -1.031052, , , 
-0.031178, -0.135408, -0.903056, , , 
-0.028894, -0.118491, -0.882274, , , 
-0.020065, -0.134939, -0.893038, , , 
-0.044577, -0.130601, -0.917709, , , 
-0.251192, -0.135082, -1.014049, , , 
-0.035804, -0.115072, -0.884715, , , 
-0.040069, -0.117908, -0.919870, , , 
-0.226486, -0.135316, -0.999539, , , 
-0.009396, -0.045202, -0.782332, , , 
-0.247753, -0.094053, -1.004234, , , 
-0.031354, -0.135744, -0.903602, , , 
-0.057683, -0.144204, -1.001823, , , 
-0.101460, -0.271424, -1.233325, , , 
-0.226303, -0.130470, -0.986107, , , 
-0.048827, -0.139504, -0.946653, , , 
-0.031357, -0.150503, -0.913150, , , 
-0.050812, -0.116387, -0.933790, , , 
-0.248921, -0.132941, -1.006550, , , 
-0.048775, -0.150068, -0.946570, , , 
-0.228643, -0.125456, -0.995321, , , 
-0.033102, -0.096416, -0.871933, , , 
-0.035469, -0.129219, -0.861106, , , 
-0.226671, -0.152721, -1.001738, , , 
-0.230462, -0.170416, -1.007786, , , 
-0.081039, -0.199953, -1.128505, , , 
-0.103176, -0.276686, -1.249124, , , 
-0.030380, -0.122792, -0.897694, , , 
-0.062545, -0.114161, -1.007198, , , 
-0.243256, -0.096170, -0.986887, , , 
-0.045978, -0.140793, -0.953676, , , 
-0.050333, -0.146822, -0.974300, , , 
-0.020116, -0.125219, -0.913242, , , 
-0.224747, -0.174495, -1.014119, , , 
-0.025641, -0.091712, -0.883693, , , 
-0.256667, -0.159658, -0.993899, , , 
-0.228133, -0.165025, -1.008562, , , 
-0.052868, -0.097797, -0.909111, , , 
-0.082481, -0.124565, -1.073735, , , 
-0.077411, -0.134814, -1.040430, , , 
-0.226691, -0.115853, -0.988597, , , 
-0.037635, -0.129828, -0.907272, , , 
-0.036899, -0.118095, -0.896626, , , 
-0.222497, -0.172741, -1.008344, , , 
-0.041590, -0.113634, -0.901652, , , 
-0.024436, -0.145835, -0.902117, , , 
-0.048469, -0.148205, -0.940018, , , 
-0.233973, -0.120062, -1.009073, , , 
-0.028158, -0.121548, -0.895841, , , 
-0.045632, -0.097544, -0.894765, , , 
-0.011921, -0.082239, -0.820659, , , 
-0.231521, -0.080929, -0.998551, , , 
-0.068141, -0.157835, -1.032856, , , 
-0.093107, -0.208237, -1.142416, , , 
-0.236243, -0.120516, -1.016014, , , 
-0.033533, -0.097708, -0.876261, , , 
-0.059344, -0.182533, -1.028064, , , 
-0.050601, -0.107998, -0.914302, , , 
-0.047610, -0.086805, -0.898254, , , 
-0.265493, -0.142248, -1.035111, , , 
-0.230974, -0.165874, -1.022761, , , 
-0.020109, -0.134150, -0.889994, , , 
-0.098026, -0.209695, -1.136650, , , 
-0.213860, -0.118912, -0.970959, , , 
-0.051193, -0.100903, -0.898287, , , 
-0.127475, -0.249070, -1.285942, , , 
-0.040097, -0.123203, -0.892782, , , 
-0.016382, -0.082879, -0.880228, , , 
-0.108345, -0.217846, -1.212196, , , 
-0.035390, -0.051382, -0.867325, , , 
-0.307930, -0.281798, -1.487756, , , 
-0.094334, -0.211161, -1.153034, , , 
-0.236823, -0.046301, -1.035280, , , 
-0.035960, -0.119168, -0.892592, , , 
-0.078224, -0.190570, -1.104952, , , 
-0.049390, -0.145402, -0.943244, , , 
-0.032930, -0.136514, -0.896654, , , 
-0.050380, -0.115176, -0.928728, , , 
-0.101410, -0.272026, -1.234963, , , 
-0.054212, -0.071896, -0.949719, , , 
-0.220663, -0.147044, -0.993539, , , 
-0.027880, -0.147680, -0.901601, , , 
-0.035169, -0.111252, -0.895289, , , 
-0.223181, -0.152827, -1.008135, , , 
-0.041189, -0.133570, -0.905522, , , 
-0.045597, -0.085565, -0.881625, , , 
-0.229237, -0.079624, -0.960912, , , 
-0.129798, -0.252648, -1.296763, , , 
-0.036494, -0.162915, -0.928648, , , 
-0.283419, -0.261865, -1.402831, , , 
-0.035293, -0.162685, -0.945080, , , 
-0.031425, -0.150161, -0.910005, , , 
-0.044547, -0.130622, -0.917470, , , 
-0.051578, -0.084745, -0.915028, , , 
-0.034984, -0.161822, -0.926359, , , 
-0.127138, -0.278786, -1.263089, , , 
-0.036020, -0.114249, -0.905635, , , 
-0.018010, -0.114856, -0.900052, , , 
-0.026048, -0.094364, -0.895118, , , 
-0.104248, -0.226066, -1.184342, , , 
-0.091856, -0.181128, -1.147035, , , 
-0.100839, -0.268442, -1.225768, , , 
-0.070545, -0.162970, -1.051816, , , 
-0.040893, -0.103239, -0.892582, , , 
-0.319675, -0.337450, -1.502692, , , 
-0.229638, -0.153386, -0.993774, , , 
-0.010997, -0.042049, -0.790017, , , 
-0.219811, -0.148148, -0.985774, , , 
-0.028820, -0.096093, -0.840555, , , 
-0.130119, -0.157811, -1.221758, , , 
-0.034697, -0.057463, -0.843023, , , 
-0.254625, -0.203843, -1.417651, , , 
-0.245679, -0.164538, -1.033988, , , 
-0.026643, -0.095643, -0.883164, , , 
-0.238863, -0.147801, -1.003360, , , 
-0.029270, -0.131071, -0.896374, , , 
-0.231079, -0.150927, -0.999526, , , 
-0.038065, -0.152381, -0.917414, , , 
-0.239847, -0.134053, -0.999964, , , 
-0.228796, -0.042985, -1.020564, , , 
-0.028126, -0.148798, -0.907133, , , 
-0.221331, -0.046237, -0.966242, , , 
-0.095356, -0.235127, -1.187979, , , 
-0.219874, -0.171426, -1.003321, , , 
-0.225308, -0.163173, -1.010539, , , 
-0.235039, -0.156853, -1.003512, , , 
-0.224196, -0.129348, -0.980238, , , 
-0.215489, -0.139072, -0.980716, , , 
-0.020717, -0.127756, -0.894248, , , 
-0.022167, -0.141360, -0.906223, , , 
-0.226768, -0.163484, -1.004499, , , 
-0.031880, -0.122159, -0.890401, , , 
-0.047717, -0.137378, -0.929715, , , 
-0.237125, -0.127610, -0.990733, , , 
-0.131619, -0.257021, -1.309228, , , 
-0.288259, -0.223174, -1.243145, , , 
-0.022368, -0.141911, -0.908971, , , 
-0.235025, -0.156468, -1.002932, , , 
-0.227578, -0.075363, -0.985839, , , 
-0.240822, -0.149420, -1.007977, , , 
-0.236631, -0.125037, -0.987119, , , 
-0.239085, -0.147714, -1.004916, , , 
-0.038567, -0.134646, -0.906620, , , 
-0.028173, -0.149196, -0.905993, , , 
-0.221630, -0.124602, -0.979253, , , 
-0.030214, -0.124772, -0.889835, , , 
-0.033866, -0.154778, -0.906730, , , 
-0.231087, -0.125694, -0.979409, , , 
-0.224078, -0.114869, -0.982366, , , 
-0.211088, -0.144651, -0.978357, , , 
-0.059864, -0.127904, -0.984777, , , 
-0.038630, -0.119517, -0.902609, , , 
-0.037153, -0.131668, -0.895519, , , 
-0.042829, -0.132135, -0.911829, , , 
-0.286819, -0.114037, -1.357238, , , 
-0.025310, -0.112171, -0.858670, , , 
-0.246372, -0.176059, -1.031434, , , 
-0.357761, -0.237727, -1.681191, , , 
-0.280241, -0.165807, -1.194965, , , 
-0.019032, -0.087266, -0.858937, , , 
-0.279540, -0.177855, -1.201083, , , 
-0.222190, -0.121380, -0.979487, , , 
-0.286103, -0.220958, -1.237703, , , 
-0.287710, -0.072406, -1.219075, , , 
-0.025470, -0.126198, -0.894517, , , 
-0.192900, -0.082596, -1.196897, , , 
-0.038977, -0.116097, -0.911836, , , 
-0.019124, -0.121289, -0.898610, , , 
-0.020110, -0.137975, -0.902900, , , 
-0.309489, -0.229048, -1.512646, , , 
-0.288970, -0.190659, -1.225185, , , 
-0.299591, -0.177884, -1.241416, , , 
-0.228660, -0.160504, -1.008659, , , 
-0.314459, -0.120828, -1.588955, , , 
-0.042496, -0.130010, -0.916902, , , 
-0.304902, -0.181406, -1.255745, , , 
-0.048221, -0.142082, -0.930216, , , 
-0.027056, -0.117824, -0.885546, , , 
-0.058478, -0.109483, -0.943752, , , 
-0.282952, -0.168101, -1.196994, , , 
-0.034907, -0.083419, -0.882816, , , 
-0.033362, -0.097609, -0.876711, , , 
-0.216470, -0.283184, -1.442165, , , 
-0.070756, -0.025443, -0.882207, , , 
-0.091234, -0.203985, -1.143202, , , 
-0.225469, -0.168635, -1.020668, , , 
-0.285826, -0.188066, -1.216665, , , 
-0.063846, -0.091886, -0.950898, , , 
-0.038564, -0.141016, -0.896829, , , 
-0.262266, -0.130642, -1.147561, , , 
-0.217811, -0.148638, -0.992414, , , 
-0.291819, -0.216733, -1.254306, , , 
-0.330490, -0.211234, -1.582929, , , 
-0.055912, -0.017100, -0.811666, , , 
-0.043924, -0.087764, -0.877200, , , 
-0.053555, -0.114920, -0.967751, , , 
-0.281750, -0.214376, -1.329895, , , 
-0.322033, -0.216926, -1.558697, , , 
-0.063401, -0.093718, -0.951210, , , 
-0.052077, -0.016374, -0.797344, , , 
-0.066471, -0.096782, -0.971833, , , 
-0.069695, -0.162275, -1.048227, , , 
-0.351764, -0.257514, -1.656521, , , 
-0.288722, -0.124069, -1.478383, , , 
-0.026547, -0.093642, -0.889148, , , 
-0.327593, -0.052697, -1.653414, , , 
-0.313982, -0.213982, -1.718538, , , 
-0.311423, -0.246100, -1.495056, , , 
-0.257037, -0.137719, -1.510940, , , 
-0.328362, -0.154425, -1.651925, , , 
-0.272489, -0.137423, -1.153075, , , 
-0.290742, -0.192289, -1.456814, , , 
-0.266213, -0.148753, -1.535720, , , 
-0.307109, -0.164937, -1.653783, , , 
-0.185832, -0.130013, -1.368454, , , 
-0.056224, -0.018453, -0.817374, , , 
-0.454577, -0.220006, -2.031281, , , 
-0.554819, -0.516692, -2.773385, , , 
-0.014682, -0.014825, -0.679927, , , 
-0.299495, -0.058141, -1.549422, , , 
-0.569029, -0.529851, -2.834964, , , 
-0.025739, -0.047570, -0.795718, , , 
-0.253241, -0.154997, -1.474076, , , 
-0.308595, -0.094382, -1.576618, , , 
-0.240412, -0.095111, -1.070873, , , 
-0.312600, -0.097052, -1.589008, , , 
-0.241286, -0.158775, -1.434989, , , 
-0.305722, -0.178930, -1.669377, , , 
-0.271336, -0.129758, -1.560079, , , 
-0.309488, -0.162419, -1.685348, , , 
-0.299536, -0.174538, -1.642919, , , 
-0.327943, -0.142033, -1.511741, , , 
-0.321306, -0.162278, -1.752891, , , 
-0.008275, -0.005751, -0.644652, , , 
-0.025672, 0.001669, -0.685582, , , 
-0.026281, 0.001334, -0.689170, , , 
-0.248773, -0.104026, -1.093564, , , 
-0.054457, -0.008561, -0.787265, , , 
-0.226123, -0.127989, -1.363141, , , 
-0.010580, -0.004483, -0.638424, , , 
-0.354624, -0.155983, -1.763512, , , 
-0.005819, -0.012561, -0.648990, , , 
-0.020526, -0.061876, -0.806130, , , 
-0.054473, -0.008530, -0.786195, , , 
-0.009627, 0.004751, -0.632733, , , 
-0.025897, 0.001214, -0.686373, , , 
-0.038486, -0.009254, -0.744936, , , 
-0.042721, -0.004925, -0.753379, , , 
-0.009776, 0.004352, -0.634961, , , 
-0.047184, -0.011778, -0.787945, , , 
-0.034315, -0.006755, -0.718540, , , 
-0.230457, -0.083871, -1.050726, , , 
-0.037264, -0.003672, -0.731741, , , 
-0.271925, -0.140191, -1.559044, , , 
-0.159927, -0.033032, -1.060081, , , 
-0.037587, 0.005366, -0.718967, , , 
-0.029734, -0.001654, -0.711024, , , 
-0.098194, -0.024914, -0.735211, , , 
-0.031748, -0.006979, -0.724475, , , 
-0.034246, -0.000183, -0.720957, , , 
-0.039731, -0.000773, -0.728221, , , 
-0.030944, -0.006388, -0.718202, , , 
-0.362850, -0.286277, -1.859441, , , 
-0.046814, -0.015738, -0.790732, , , 
-0.162888, -0.038546, -1.012890, , , 
-0.124294, 0.000962, -0.819826, , , 
-0.010272, 0.001724, -0.639169, , , 
-0.013017, -0.012878, -0.661484, , , 
-0.039419, -0.005657, -0.734008, , , 
-0.040001, -0.009009, -0.738839, , , 
-0.115891, -0.033818, -1.048751, , , 
-0.242871, -0.118804, -1.443878, , , 
-0.031455, 0.000306, -0.698818, , , 
-0.005620, 0.002671, -0.628293, , , 
-0.010002, 0.001805, -0.635525, , , 
-0.185528, -0.039656, -1.238530, , , 
-0.064267, -0.022121, -0.849498, , , 
-0.041459, 0.018802, -0.748714, , , 
-0.044608, -0.006487, -0.756947, , , 
-0.002531, 0.000466, -0.632824, , , 
-0.040140, -0.004519, -0.739133, , , 
-0.174467, -0.124593, -1.314271, , , 
-0.005814, -0.012548, -0.649354, , , 
-0.061065, -0.016218, -0.825651, , , 
-0.050143, -0.011043, -0.781759, , , 
-0.044199, -0.005045, -0.762809, , , 
-0.061152, -0.016641, -0.841072, , , 
-0.021276, 0.009298, -0.654483, , , 
-0.053304, -0.013153, -0.816260, , , 
-0.006643, -0.002165, -0.624620, , , 
-0.046947, -0.005251, -0.763995, , , 
-0.035364, 0.001523, -0.714905, , , 
-0.033687, 0.000002, -0.715441, , , 
-0.124668, 0.000992, -0.825067, , , 
-0.043121, 0.011732, -0.754798, , , 
-0.039646, -0.005091, -0.737978, , , 
-0.009954, -0.007481, -0.668460, , , 
-0.110910, -0.100822, -1.151894, , , 
-0.116975, 0.003573, -1.032928, , , 
-0.012643, 0.001908, -0.634457, , , 
-0.006669, -0.012142, -0.675799, , , 
-0.005553, -0.007767, -0.653785, , , 
-0.118382, 0.002379, -0.806551, , , 
-0.333729, -0.142394, -1.707208, , , 
-0.229551, -0.202794, -1.509689, , , 
-0.017874, 0.015661, -0.635843, , , 
-0.025892, 0.018230, -0.693023, , , 
-0.022547, 0.008463, -0.662241, , , 
-0.119187, -0.063723, -1.085069, , , 
-0.006569, 0.005516, -0.635396, , , 
-0.337559, -0.159016, -1.679846, , , 
-0.048078, 0.011924, -0.783984, , , 
-0.328777, -0.185087, -1.747644, , , 
-0.034987, -0.000997, -0.712089, , , 
-0.279832, -0.074801, -1.196894, , , 
-0.014367, -0.004407, -0.645333, , , 
-0.011072, 0.000567, -0.647267, , , 
-0.240310, -0.089940, -1.093116, , , 
-0.008141, 0.011099, -0.619315, , , 
-0.110830, -0.027870, -0.775045, , , 
-0.003666, 0.007547, -0.630997, , , 
-0.165711, -0.117964, -1.280156, , , 
-0.023103, 0.006262, -0.667443, , , 
-0.115829, 0.002438, -0.798222, , , 
-0.020112, 0.011278, -0.647527, , , 
-0.005450, -0.011499, -0.643506, , , 
-0.002750, 0.011647, -0.621077, , , 
-0.006280, 0.001926, -0.635748, , , 
-0.112238, -0.001546, -0.765193, , , 
-0.033520, 0.002439, -0.708527, , , 
-0.022059, 0.008149, -0.657364, , , 
-0.004766, 0.008348, -0.627171, , , 
-0.051938, -0.010055, -0.794407, , , 
-0.120904, -0.001068, -0.809787, , , 
-0.004653, 0.008750, -0.623231, , , 
-0.022756, 0.006343, -0.664678, , , 
-0.008459, -0.005914, -0.646599, , , 
-0.002261, 0.018940, -0.612121, , , 
-0.020321, 0.011482, -0.648779, , , 
-0.046621, -0.004104, -0.761114, , , 
-0.006780, 0.005382, -0.638087, , , 
-0.005009, 0.004718, -0.624497, , , 
-0.127434, 0.000140, -0.832587, , , 
-0.023954, 0.004046, -0.673412, , , 
-0.120728, -0.005417, -0.795761, , , 
-0.006166, 0.009839, -0.629332, , , 
-0.116104, -0.002384, -0.774718, , , 
-0.118761, -0.005005, -0.791478, , , 
-0.001602, 0.013464, -0.596844, , , 
-0.006111, 0.010743, -0.629201, , , 
-0.023538, 0.008018, -0.668633, , , 
-0.052918, -0.002698, -0.767094, , , 
-0.024366, 0.005826, -0.675853, , , 
-0.001213, 0.000831, -0.633397, , , 
-0.012891, 0.001664, -0.635763, , , 
-0.008144, -0.005288, -0.640420, , , 
0.000680, 0.011465, -0.627721, , , 
-0.114934, -0.022943, -0.785805, , , 
-0.003994, 0.012036, -0.597152, , , 
-0.131265, -0.006879, -0.832438, , , 
-0.018566, -0.004810, -0.650321, , , 
-0.013970, -0.004030, -0.642245, , , 
-0.121176, -0.001935, -0.815541, , , 
-0.013737, 0.017184, -0.634530, , , 
-0.013199, 0.007160, -0.638911, , , 
-0.006096, 0.012538, -0.628997, , , 
-0.010990, 0.009168, -0.648638, , , 
-0.013181, 0.019737, -0.630469, , , 
-0.040119, 0.004395, -0.730792, , , 
-0.012644, 0.016152, -0.631365, , , 
-0.010311, 0.021837, -0.650148, , , 
-0.041086, -0.013451, -0.766003, , , 
-0.119150, -0.004982, -0.792287, , , 
-0.010123, -0.003840, -0.634513, , , 
-0.019800, 0.011532, -0.645070, , , 
-0.006632, 0.003924, -0.635502, , , 
-0.051247, -0.005909, -0.768446, , , 
-0.006162, 0.014094, -0.626460, , , 
-0.163157, -0.115615, -1.265184, , , 
-0.003434, 0.018964, -0.599095, , , 
-0.035317, -0.003301, -0.720153, , , 
-0.039720, -0.006263, -0.740253, , , 
-0.198767, -0.046001, -1.193622, , , 
-0.007181, 0.018512, -0.623810, , , 
-0.010360, -0.002979, -0.636231, , , 
-0.001429, -0.005275, -0.648467, , , 
-0.024849, 0.003490, -0.678861, , , 
-0.009737, 0.003131, -0.632029, , , 
-0.139077, -0.016007, -0.861098, , , 
-0.018160, 0.017778, -0.639864, , , 
-0.038710, -0.009260, -0.747159, , , 
-0.005633, 0.004016, -0.619096, , , 
-0.105320, -0.026129, -0.761976, , , 
-0.008626, 0.018597, -0.627305, , , 
-0.007960, 0.014845, -0.620238, , , 
-0.039069, 0.004790, -0.721965, , , 
-0.009102, 0.012889, -0.634142, , , 
-0.028037, 0.001833, -0.697907, , , 
-0.021841, 0.008316, -0.656170, , , 
-0.008653, 0.014332, -0.629847, , , 
-0.006696, -0.013989, -0.673399, , , 
-0.030341, -0.005572, -0.716256, , , 
-0.009593, 0.006178, -0.632231, , , 
-0.008613, 0.013343, -0.630935, , , 
-0.001799, 0.017570, -0.602329, , , 
-0.279804, -0.147982, -1.587019, , , 
-0.013516, -0.000422, -0.641803, , , 
-0.071980, 0.013775, -0.872659, , , 
-0.002524, -0.009559, -0.636862, , , 
-0.036317, 0.024658, -0.718029, , , 
-0.017297, 0.009523, -0.633322, , , 
-0.006277, 0.010467, -0.630696, , , 
-0.003186, 0.014691, -0.635961, , , 
-0.017943, 0.015534, -0.636378, , , 
-0.006593, 0.017700, -0.622232, , , 
-0.326643, -0.136048, -1.681428, , , 
-0.012368, 0.005959, -0.663846, , , 
-0.020250, 0.008807, -0.647574, , , 
-0.011295, 0.005644, -0.649683, , , 
-0.017956, 0.017864, -0.638734, , , 
-0.003086, 0.015364, -0.629881, , , 
-0.015812, 0.009992, -0.659491, , , 
-0.006124, 0.012524, -0.628183, , , 
-0.003707, 0.024007, -0.644082, , , 
-0.161573, -0.038330, -1.008763, , , 
-0.011022, 0.024450, -0.613644, , , 
-0.003672, 0.015331, -0.638328, , , 
-0.053017, -0.002869, -0.768368, , , 
-0.035433, 0.024687, -0.713694, , , 
-0.004931, 0.005039, -0.622456, , , 
-0.007066, 0.019867, -0.620807, , , 
-0.015042, 0.000110, -0.649619, , , 
-0.008764, 0.013555, -0.630577, , , 
-0.008576, 0.014648, -0.626982, , , 
-0.015034, 0.010054, -0.646802, , , 
-0.041061, 0.004407, -0.731127, , , 
-0.002907, 0.021407, -0.626181, , , 
0.000604, 0.013598, -0.627571, , , 
-0.001648, 0.012863, -0.596987, , , 
-0.039304, -0.003154, -0.732267, , , 
-0.012927, 0.011122, -0.637241, , , 
-0.116808, -0.024156, -1.038966, , , 
-0.011855, 0.023280, -0.625655, , , 
-0.058164, -0.018671, -0.819560, , , 
-0.014433, 0.021451, -0.640329, , , 
-0.006834, 0.016438, -0.609863, , , 
-0.004276, 0.016631, -0.650708, , , 
-0.027035, -0.021821, -0.755955, , , 
-0.012359, 0.012364, -0.623346, , , 
-0.005298, 0.021261, -0.618289, , , 
-0.003434, 0.015442, -0.635124, , , 
-0.002865, 0.021530, -0.629042, , , 
-0.084473, -0.009054, -0.712049, , , 
-0.141324, -0.012815, -0.912500, , , 
-0.015616, 0.006476, -0.649419, , , 
-0.004699, 0.006991, -0.620229, , , 
-0.004425, 0.001429, -0.670317, , , 
-0.004682, 0.018911, -0.621287, , , 
-0.090517, -0.022247, -0.716861, , , 
-0.005212, 0.021477, -0.617154, , , 
-0.045139, -0.010059, -0.765679, , , 
-0.040331, -0.013090, -0.763397, , , 
-0.003751, -0.002555, -0.655340, , , 
-0.033324, 0.027222, -0.706090, , , 
-0.056010, -0.010621, -0.799594, , , 
-0.030077, 0.004211, -0.701469, , , 
-0.213615, -0.028395, -1.252839, , , 
-0.013246, 0.005610, -0.640387, , , 
-0.002372, 0.004597, -0.618790, , , 
-0.001973, 0.012923, -0.605538, , , 
-0.010218, 0.014502, -0.607211, , , 
-0.012484, -0.015066, -0.700348, , , 
-0.054449, -0.010086, -0.790347, , , 
-0.008072, 0.025332, -0.636067, , , 
-0.077476, -0.017114, -0.870887, , , 
-0.158042, -0.014506, -0.962798, , , 
-0.010008, 0.006808, -0.636916, , , 
-0.018635, 0.009266, -0.644123, , , 
-0.020801, -0.020934, -0.703747, , , 
-0.012481, 0.006528, -0.633325, , , 
-0.008929, 0.011869, -0.627626, , , 
-0.013135, 0.001955, -0.634707, , , 
-0.102644, -0.026193, -0.754619, , , 
-0.099939, -0.023406, -0.748432, , , 
-0.341556, -0.179512, -1.768920, , , 
-0.004888, 0.020100, -0.617654, , , 
-0.053524, 0.014165, -0.814003, , , 
-0.008649, 0.015135, -0.629947, , , 
-0.007908, 0.019336, -0.628333, , , 
-0.007901, 0.000289, -0.649634, , , 
-0.005161, 0.023709, -0.618433, , , 
-0.099886, -0.025023, -0.747405, , , 
-0.003574, 0.015692, -0.634269, , , 
-0.003642, 0.015347, -0.637933, , , 
-0.186664, -0.040025, -0.974390, , , 
-0.130963, -0.018062, -0.828374, , , 
-0.034593, 0.010544, -0.705254, , , 
-0.001634, 0.022338, -0.623734, , , 
-0.005867, 0.012653, -0.625600, , , 
-0.002686, 0.024738, -0.621312, , , 
0.000237, 0.011442, -0.631097, , , 
-0.009511, -0.004488, -0.663925, , , 
-0.030433, 0.022570, -0.686760, , , 
-0.041391, -0.013784, -0.769177, , , 
-0.039384, 0.003546, -0.723054, , , 
-0.012897, 0.008397, -0.632983, , , 
-0.148050, -0.014464, -0.934387, , , 
-0.013258, -0.000441, -0.640397, , , 
-0.118851, -0.018282, -0.978152, , , 
-0.010168, -0.005883, -0.633388, , , 
-0.200890, -0.124623, -1.357922, , , 
-0.152655, -0.035142, -0.978137, , , 
-0.004307, 0.000898, -0.638400, , , 
-0.005441, 0.013340, -0.619565, , , 
-0.006745, -0.014279, -0.675691, , , 
-0.016543, 0.013853, -0.656636, , , 
-0.001014, -0.005654, -0.636877, , , 
-0.087844, -0.024684, -0.717597, , , 
-0.014394, 0.001721, -0.680553, , , 
-0.148774, -0.041223, -0.867929, , , 
-0.284981, -0.104831, -1.330823, , , 
-0.130727, -0.031351, -0.823733, , , 
-0.005580, 0.002730, -0.613001, , , 
-0.006141, 0.010617, -0.629144, , , 
-0.021388, 0.023437, -0.653072, , , 
-0.011577, -0.005766, -0.650499, , , 
-0.031818, 0.028060, -0.696964, , , 
-0.014310, 0.005541, -0.647781, , , 
-0.013590, 0.005867, -0.641101, , , 
-0.037171, -0.005153, -0.757005, , , 
0.000760, 0.010281, -0.625647, , , 
-0.009558, 0.006167, -0.631642, , , 
-0.004276, 0.020848, -0.606701, , , 
-0.003203, 0.027749, -0.629694, , , 
-0.009017, 0.015326, -0.629927, , , 
-0.032580, 0.024679, -0.705254, , , 
-0.036036, 0.001178, -0.719084, , , 
-0.006560, -0.013527, -0.674043, , , 
-0.008976, 0.015298, -0.629220, , , 
-0.032311, 0.028079, -0.699706, , , 
0.001080, -0.000710, -0.625643, , , 
0.000590, 0.007792, -0.630354, , , 
-0.006027, 0.018393, -0.605290, , , 
-0.007830, 0.019124, -0.626463, , , 
-0.013192, 0.006948, -0.639161, , , 
-0.002134, 0.024791, -0.610518, , , 
-0.003345, 0.007949, -0.628185, , , 
-0.125160, -0.003022, -0.826539, , , 
-0.006627, 0.017520, -0.622553, , , 
-0.006130, 0.014007, -0.626466, , , 
-0.015779, 0.023865, -0.651984, , , 
-0.000912, -0.003077, -0.631334, , , 
